Data Point Listing of File E:\testdata\LiCl_ref1.tnt
Starting Point:	1	Ending Point:	8192
Real	Imag	usec
2.000	-3.000	354750.000
5.000	3.000	354800.000
2.000	-4.000	354850.000
4.000	4.000	354900.000
6.000	1.000	354950.000
5.000	-4.000	355000.000
1.000	-4.000	355050.000
2.000	3.000	355100.000
4.000	-3.000	355150.000
6.000	0.000	355200.000
2.000	0.000	355250.000
4.000	2.000	355300.000
8.000	-6.000	355350.000
2.000	-5.000	355400.000
1.000	0.000	355450.000
0.000	0.000	355500.000
3.000	-6.000	355550.000
3.000	-3.000	355600.000
2.000	-3.000	355650.000
0.000	-1.000	355700.000
7.000	-2.000	355750.000
4.000	-5.000	355800.000
-2.000	-1.000	355850.000
0.000	5.000	355900.000
1.000	-3.000	355950.000
3.000	-5.000	356000.000
6.000	-4.000	356050.000
5.000	-5.000	356100.000
1.000	1.000	356150.000
4.000	-1.000	356200.000
8.000	-4.000	356250.000
7.000	-3.000	356300.000
4.000	-4.000	356350.000
3.000	-2.000	356400.000
-2.000	3.000	356450.000
0.000	1.000	356500.000
4.000	-6.000	356550.000
6.000	-2.000	356600.000
7.000	-8.000	356650.000
-2.000	-7.000	356700.000
6.000	0.000	356750.000
6.000	1.000	356800.000
5.000	1.000	356850.000
1.000	0.000	356900.000
3.000	-1.000	356950.000
4.000	-4.000	357000.000
0.000	0.000	357050.000
-3.000	-2.000	357100.000
6.000	-1.000	357150.000
4.000	0.000	357200.000
2.000	-2.000	357250.000
4.000	5.000	357300.000
-1.000	-1.000	357350.000
6.000	-8.000	357400.000
3.000	-10.000	357450.000
0.000	-1.000	357500.000
1.000	-7.000	357550.000
1.000	1.000	357600.000
2.000	4.000	357650.000
1.000	-3.000	357700.000
-1.000	-6.000	357750.000
3.000	-10.000	357800.000
5.000	-2.000	357850.000
-1.000	0.000	357900.000
-1.000	-1.000	357950.000
-2.000	-8.000	358000.000
3.000	-3.000	358050.000
-2.000	-2.000	358100.000
6.000	0.000	358150.000
1.000	2.000	358200.000
0.000	-5.000	358250.000
7.000	-7.000	358300.000
4.000	-4.000	358350.000
6.000	2.000	358400.000
6.000	-3.000	358450.000
1.000	2.000	358500.000
2.000	4.000	358550.000
-1.000	-4.000	358600.000
1.000	0.000	358650.000
8.000	1.000	358700.000
5.000	0.000	358750.000
-2.000	1.000	358800.000
-1.000	0.000	358850.000
4.000	-4.000	358900.000
5.000	-5.000	358950.000
1.000	-5.000	359000.000
1.000	-1.000	359050.000
-2.000	-5.000	359100.000
5.000	-5.000	359150.000
0.000	-3.000	359200.000
-2.000	-2.000	359250.000
2.000	-2.000	359300.000
-1.000	-2.000	359350.000
4.000	-4.000	359400.000
6.000	-3.000	359450.000
5.000	-5.000	359500.000
1.000	1.000	359550.000
3.000	1.000	359600.000
7.000	-1.000	359650.000
-1.000	-1.000	359700.000
-1.000	-6.000	359750.000
2.000	-1.000	359800.000
5.000	-4.000	359850.000
5.000	-2.000	359900.000
4.000	-4.000	359950.000
-2.000	0.000	360000.000
2.000	-3.000	360050.000
5.000	3.000	360100.000
5.000	-1.000	360150.000
4.000	-4.000	360200.000
0.000	4.000	360250.000
2.000	-4.000	360300.000
2.000	-1.000	360350.000
1.000	-1.000	360400.000
3.000	-3.000	360450.000
2.000	-4.000	360500.000
0.000	-3.000	360550.000
5.000	0.000	360600.000
-2.000	0.000	360650.000
0.000	-2.000	360700.000
1.000	0.000	360750.000
5.000	0.000	360800.000
4.000	0.000	360850.000
2.000	2.000	360900.000
6.000	-3.000	360950.000
0.000	-3.000	361000.000
-3.000	0.000	361050.000
1.000	1.000	361100.000
4.000	1.000	361150.000
1.000	-4.000	361200.000
3.000	-8.000	361250.000
1.000	0.000	361300.000
-2.000	0.000	361350.000
-3.000	-1.000	361400.000
0.000	0.000	361450.000
3.000	1.000	361500.000
4.000	-1.000	361550.000
6.000	2.000	361600.000
7.000	-2.000	361650.000
0.000	-2.000	361700.000
1.000	-2.000	361750.000
7.000	-6.000	361800.000
6.000	-4.000	361850.000
5.000	-3.000	361900.000
5.000	-5.000	361950.000
1.000	-8.000	362000.000
4.000	-4.000	362050.000
-2.000	-1.000	362100.000
-4.000	0.000	362150.000
3.000	-7.000	362200.000
0.000	-6.000	362250.000
4.000	-4.000	362300.000
5.000	-7.000	362350.000
1.000	0.000	362400.000
-2.000	-3.000	362450.000
6.000	-6.000	362500.000
3.000	-5.000	362550.000
-1.000	-2.000	362600.000
4.000	-1.000	362650.000
-3.000	2.000	362700.000
3.000	-2.000	362750.000
0.000	-5.000	362800.000
0.000	-1.000	362850.000
2.000	4.000	362900.000
-6.000	-3.000	362950.000
-1.000	-5.000	363000.000
4.000	-5.000	363050.000
6.000	-3.000	363100.000
3.000	-4.000	363150.000
3.000	2.000	363200.000
3.000	-3.000	363250.000
7.000	-4.000	363300.000
3.000	-1.000	363350.000
4.000	-7.000	363400.000
4.000	2.000	363450.000
-1.000	-1.000	363500.000
2.000	-7.000	363550.000
5.000	-3.000	363600.000
3.000	-5.000	363650.000
1.000	-1.000	363700.000
5.000	-2.000	363750.000
-1.000	3.000	363800.000
4.000	-2.000	363850.000
-1.000	0.000	363900.000
3.000	-2.000	363950.000
0.000	-3.000	364000.000
3.000	-3.000	364050.000
7.000	-5.000	364100.000
0.000	-2.000	364150.000
2.000	-6.000	364200.000
2.000	-3.000	364250.000
3.000	1.000	364300.000
4.000	-1.000	364350.000
4.000	-4.000	364400.000
2.000	3.000	364450.000
3.000	-4.000	364500.000
4.000	-6.000	364550.000
-1.000	2.000	364600.000
6.000	-1.000	364650.000
5.000	-1.000	364700.000
1.000	-4.000	364750.000
9.000	-4.000	364800.000
8.000	-2.000	364850.000
2.000	0.000	364900.000
5.000	4.000	364950.000
8.000	-3.000	365000.000
6.000	-1.000	365050.000
3.000	2.000	365100.000
-1.000	4.000	365150.000
-1.000	-6.000	365200.000
5.000	-3.000	365250.000
0.000	7.000	365300.000
0.000	-10.000	365350.000
2.000	-1.000	365400.000
1.000	-3.000	365450.000
-2.000	-4.000	365500.000
2.000	-4.000	365550.000
-2.000	-4.000	365600.000
0.000	0.000	365650.000
3.000	-5.000	365700.000
2.000	1.000	365750.000
3.000	-2.000	365800.000
1.000	-6.000	365850.000
4.000	-2.000	365900.000
-4.000	1.000	365950.000
2.000	-8.000	366000.000
7.000	-3.000	366050.000
5.000	-5.000	366100.000
6.000	-3.000	366150.000
5.000	-4.000	366200.000
1.000	-4.000	366250.000
4.000	-2.000	366300.000
6.000	-6.000	366350.000
-2.000	-1.000	366400.000
4.000	-7.000	366450.000
4.000	3.000	366500.000
-1.000	-1.000	366550.000
-2.000	-4.000	366600.000
-4.000	-5.000	366650.000
1.000	-1.000	366700.000
4.000	-5.000	366750.000
1.000	-2.000	366800.000
2.000	2.000	366850.000
-1.000	1.000	366900.000
0.000	-4.000	366950.000
7.000	-2.000	367000.000
3.000	6.000	367050.000
3.000	2.000	367100.000
2.000	-8.000	367150.000
1.000	-2.000	367200.000
5.000	1.000	367250.000
-2.000	4.000	367300.000
1.000	-6.000	367350.000
2.000	-1.000	367400.000
3.000	2.000	367450.000
2.000	-1.000	367500.000
1.000	7.000	367550.000
7.000	0.000	367600.000
1.000	-6.000	367650.000
6.000	-2.000	367700.000
1.000	2.000	367750.000
-1.000	-3.000	367800.000
9.000	-2.000	367850.000
8.000	-2.000	367900.000
1.000	-2.000	367950.000
-1.000	2.000	368000.000
4.000	-1.000	368050.000
2.000	-2.000	368100.000
2.000	-4.000	368150.000
6.000	1.000	368200.000
4.000	-2.000	368250.000
-2.000	4.000	368300.000
-2.000	-5.000	368350.000
6.000	-7.000	368400.000
1.000	-4.000	368450.000
3.000	-1.000	368500.000
6.000	0.000	368550.000
4.000	-3.000	368600.000
6.000	-5.000	368650.000
1.000	-3.000	368700.000
5.000	-5.000	368750.000
5.000	-3.000	368800.000
0.000	0.000	368850.000
3.000	-8.000	368900.000
3.000	-6.000	368950.000
3.000	-3.000	369000.000
-2.000	3.000	369050.000
0.000	-3.000	369100.000
-6.000	-3.000	369150.000
1.000	-9.000	369200.000
6.000	-6.000	369250.000
0.000	-1.000	369300.000
6.000	2.000	369350.000
2.000	-2.000	369400.000
6.000	-4.000	369450.000
1.000	0.000	369500.000
6.000	-7.000	369550.000
6.000	-1.000	369600.000
6.000	0.000	369650.000
0.000	-1.000	369700.000
-1.000	-3.000	369750.000
2.000	-3.000	369800.000
-1.000	-1.000	369850.000
-2.000	0.000	369900.000
4.000	-9.000	369950.000
5.000	-1.000	370000.000
6.000	1.000	370050.000
3.000	-2.000	370100.000
0.000	-3.000	370150.000
3.000	-2.000	370200.000
-2.000	-3.000	370250.000
7.000	-12.000	370300.000
2.000	-4.000	370350.000
6.000	-7.000	370400.000
6.000	-1.000	370450.000
0.000	-1.000	370500.000
4.000	-2.000	370550.000
1.000	-4.000	370600.000
4.000	-2.000	370650.000
1.000	3.000	370700.000
-1.000	-2.000	370750.000
1.000	-8.000	370800.000
-1.000	1.000	370850.000
3.000	4.000	370900.000
2.000	3.000	370950.000
0.000	-3.000	371000.000
0.000	-8.000	371050.000
-1.000	2.000	371100.000
3.000	-1.000	371150.000
4.000	-6.000	371200.000
2.000	-3.000	371250.000
0.000	-3.000	371300.000
1.000	4.000	371350.000
-3.000	-2.000	371400.000
-2.000	-6.000	371450.000
4.000	-1.000	371500.000
3.000	-2.000	371550.000
-2.000	-4.000	371600.000
1.000	-6.000	371650.000
6.000	-1.000	371700.000
5.000	-5.000	371750.000
6.000	-2.000	371800.000
6.000	-1.000	371850.000
3.000	-4.000	371900.000
7.000	-1.000	371950.000
5.000	-1.000	372000.000
-1.000	-5.000	372050.000
-1.000	0.000	372100.000
4.000	1.000	372150.000
2.000	-7.000	372200.000
2.000	0.000	372250.000
7.000	-1.000	372300.000
2.000	-2.000	372350.000
3.000	4.000	372400.000
9.000	-3.000	372450.000
1.000	1.000	372500.000
0.000	0.000	372550.000
3.000	-4.000	372600.000
3.000	-1.000	372650.000
0.000	-4.000	372700.000
3.000	-4.000	372750.000
0.000	-3.000	372800.000
6.000	-4.000	372850.000
6.000	-4.000	372900.000
4.000	0.000	372950.000
-2.000	-3.000	373000.000
4.000	1.000	373050.000
1.000	-7.000	373100.000
-2.000	-3.000	373150.000
2.000	-1.000	373200.000
1.000	2.000	373250.000
2.000	3.000	373300.000
1.000	-1.000	373350.000
0.000	-10.000	373400.000
2.000	-7.000	373450.000
2.000	-3.000	373500.000
5.000	2.000	373550.000
3.000	-1.000	373600.000
7.000	-6.000	373650.000
-2.000	-1.000	373700.000
-1.000	-1.000	373750.000
2.000	1.000	373800.000
4.000	-1.000	373850.000
1.000	-1.000	373900.000
-1.000	-2.000	373950.000
6.000	0.000	374000.000
8.000	1.000	374050.000
4.000	-2.000	374100.000
3.000	2.000	374150.000
2.000	-3.000	374200.000
2.000	-4.000	374250.000
4.000	-1.000	374300.000
-7.000	-4.000	374350.000
1.000	-3.000	374400.000
0.000	2.000	374450.000
1.000	1.000	374500.000
1.000	0.000	374550.000
2.000	-5.000	374600.000
2.000	-3.000	374650.000
1.000	-8.000	374700.000
5.000	-6.000	374750.000
0.000	-2.000	374800.000
1.000	-4.000	374850.000
3.000	-2.000	374900.000
6.000	-2.000	374950.000
3.000	3.000	375000.000
3.000	-1.000	375050.000
3.000	-4.000	375100.000
3.000	3.000	375150.000
-2.000	-7.000	375200.000
6.000	-2.000	375250.000
-1.000	-1.000	375300.000
4.000	-7.000	375350.000
4.000	-3.000	375400.000
5.000	0.000	375450.000
-2.000	-2.000	375500.000
-4.000	0.000	375550.000
-2.000	-4.000	375600.000
7.000	3.000	375650.000
7.000	0.000	375700.000
0.000	1.000	375750.000
1.000	2.000	375800.000
9.000	2.000	375850.000
10.000	1.000	375900.000
7.000	-4.000	375950.000
2.000	-7.000	376000.000
2.000	0.000	376050.000
4.000	3.000	376100.000
2.000	-3.000	376150.000
3.000	-2.000	376200.000
2.000	2.000	376250.000
2.000	0.000	376300.000
2.000	-2.000	376350.000
3.000	-6.000	376400.000
2.000	-5.000	376450.000
4.000	-5.000	376500.000
2.000	-4.000	376550.000
0.000	-5.000	376600.000
4.000	-4.000	376650.000
-2.000	-3.000	376700.000
0.000	-1.000	376750.000
1.000	-4.000	376800.000
-2.000	-2.000	376850.000
4.000	-3.000	376900.000
4.000	-1.000	376950.000
0.000	-4.000	377000.000
0.000	0.000	377050.000
-1.000	-3.000	377100.000
6.000	0.000	377150.000
-1.000	-8.000	377200.000
1.000	-2.000	377250.000
2.000	-3.000	377300.000
3.000	-8.000	377350.000
5.000	0.000	377400.000
-3.000	1.000	377450.000
5.000	-4.000	377500.000
5.000	-1.000	377550.000
4.000	-3.000	377600.000
10.000	6.000	377650.000
5.000	1.000	377700.000
0.000	-5.000	377750.000
5.000	0.000	377800.000
6.000	-4.000	377850.000
-5.000	-4.000	377900.000
3.000	1.000	377950.000
10.000	-2.000	378000.000
-3.000	2.000	378050.000
0.000	-5.000	378100.000
-2.000	4.000	378150.000
2.000	-3.000	378200.000
7.000	-7.000	378250.000
3.000	3.000	378300.000
3.000	0.000	378350.000
5.000	-1.000	378400.000
3.000	1.000	378450.000
2.000	-3.000	378500.000
4.000	0.000	378550.000
7.000	-1.000	378600.000
-3.000	2.000	378650.000
2.000	-3.000	378700.000
4.000	1.000	378750.000
2.000	-1.000	378800.000
1.000	-2.000	378850.000
5.000	4.000	378900.000
4.000	-3.000	378950.000
0.000	-7.000	379000.000
2.000	1.000	379050.000
6.000	1.000	379100.000
4.000	-1.000	379150.000
0.000	-5.000	379200.000
2.000	-2.000	379250.000
4.000	-2.000	379300.000
4.000	-2.000	379350.000
4.000	-6.000	379400.000
8.000	-1.000	379450.000
3.000	-1.000	379500.000
-2.000	-1.000	379550.000
0.000	-2.000	379600.000
3.000	-1.000	379650.000
4.000	-2.000	379700.000
3.000	-4.000	379750.000
2.000	-3.000	379800.000
4.000	-1.000	379850.000
0.000	-2.000	379900.000
4.000	-1.000	379950.000
-2.000	1.000	380000.000
-1.000	-3.000	380050.000
4.000	0.000	380100.000
9.000	-3.000	380150.000
5.000	-1.000	380200.000
1.000	3.000	380250.000
5.000	-7.000	380300.000
3.000	0.000	380350.000
0.000	-7.000	380400.000
4.000	-4.000	380450.000
2.000	-5.000	380500.000
8.000	-3.000	380550.000
9.000	-4.000	380600.000
8.000	-2.000	380650.000
7.000	1.000	380700.000
7.000	-5.000	380750.000
7.000	0.000	380800.000
1.000	-2.000	380850.000
3.000	-4.000	380900.000
3.000	2.000	380950.000
-2.000	3.000	381000.000
1.000	0.000	381050.000
7.000	2.000	381100.000
5.000	1.000	381150.000
0.000	1.000	381200.000
-3.000	-2.000	381250.000
3.000	-7.000	381300.000
3.000	-4.000	381350.000
0.000	0.000	381400.000
3.000	-5.000	381450.000
2.000	-3.000	381500.000
2.000	-3.000	381550.000
3.000	3.000	381600.000
2.000	-1.000	381650.000
6.000	-2.000	381700.000
6.000	-1.000	381750.000
4.000	-2.000	381800.000
2.000	-4.000	381850.000
-2.000	-4.000	381900.000
2.000	-2.000	381950.000
0.000	4.000	382000.000
8.000	1.000	382050.000
3.000	-3.000	382100.000
0.000	3.000	382150.000
-1.000	2.000	382200.000
5.000	-2.000	382250.000
1.000	-4.000	382300.000
2.000	-3.000	382350.000
3.000	0.000	382400.000
5.000	2.000	382450.000
5.000	3.000	382500.000
1.000	-4.000	382550.000
2.000	-8.000	382600.000
2.000	0.000	382650.000
3.000	-1.000	382700.000
-1.000	-3.000	382750.000
0.000	3.000	382800.000
1.000	-6.000	382850.000
5.000	-7.000	382900.000
-1.000	-3.000	382950.000
5.000	-2.000	383000.000
4.000	-3.000	383050.000
-1.000	0.000	383100.000
2.000	2.000	383150.000
4.000	4.000	383200.000
8.000	1.000	383250.000
-3.000	-4.000	383300.000
3.000	4.000	383350.000
0.000	3.000	383400.000
9.000	-2.000	383450.000
7.000	1.000	383500.000
3.000	0.000	383550.000
1.000	-2.000	383600.000
0.000	-7.000	383650.000
6.000	-7.000	383700.000
2.000	-2.000	383750.000
0.000	2.000	383800.000
1.000	-2.000	383850.000
6.000	-3.000	383900.000
6.000	-4.000	383950.000
-1.000	0.000	384000.000
3.000	-4.000	384050.000
2.000	-1.000	384100.000
1.000	0.000	384150.000
-4.000	-3.000	384200.000
5.000	2.000	384250.000
8.000	-4.000	384300.000
3.000	-1.000	384350.000
-3.000	2.000	384400.000
-3.000	-3.000	384450.000
0.000	-5.000	384500.000
-5.000	0.000	384550.000
-2.000	-3.000	384600.000
-1.000	0.000	384650.000
0.000	1.000	384700.000
1.000	0.000	384750.000
-2.000	-5.000	384800.000
0.000	4.000	384850.000
2.000	-2.000	384900.000
7.000	-3.000	384950.000
3.000	6.000	385000.000
2.000	-1.000	385050.000
5.000	1.000	385100.000
8.000	0.000	385150.000
0.000	-3.000	385200.000
4.000	-5.000	385250.000
4.000	-2.000	385300.000
2.000	0.000	385350.000
1.000	-4.000	385400.000
2.000	-5.000	385450.000
3.000	-2.000	385500.000
2.000	-3.000	385550.000
3.000	-4.000	385600.000
-2.000	-1.000	385650.000
3.000	4.000	385700.000
7.000	-1.000	385750.000
2.000	3.000	385800.000
0.000	-7.000	385850.000
-2.000	-3.000	385900.000
0.000	-2.000	385950.000
4.000	-3.000	386000.000
5.000	-1.000	386050.000
5.000	-1.000	386100.000
1.000	-3.000	386150.000
-7.000	-4.000	386200.000
1.000	-1.000	386250.000
7.000	1.000	386300.000
2.000	-3.000	386350.000
2.000	-1.000	386400.000
-1.000	-1.000	386450.000
-2.000	1.000	386500.000
2.000	-3.000	386550.000
3.000	-3.000	386600.000
0.000	-1.000	386650.000
-1.000	-2.000	386700.000
-1.000	1.000	386750.000
4.000	2.000	386800.000
-3.000	-1.000	386850.000
0.000	-1.000	386900.000
1.000	-1.000	386950.000
0.000	-1.000	387000.000
6.000	1.000	387050.000
0.000	-1.000	387100.000
4.000	3.000	387150.000
6.000	0.000	387200.000
1.000	-4.000	387250.000
1.000	-5.000	387300.000
2.000	-3.000	387350.000
2.000	-2.000	387400.000
2.000	-5.000	387450.000
2.000	0.000	387500.000
-2.000	-1.000	387550.000
2.000	0.000	387600.000
13.000	1.000	387650.000
7.000	2.000	387700.000
-2.000	-4.000	387750.000
2.000	-2.000	387800.000
-2.000	-4.000	387850.000
4.000	-5.000	387900.000
3.000	0.000	387950.000
-2.000	-2.000	388000.000
1.000	-3.000	388050.000
4.000	-2.000	388100.000
5.000	-2.000	388150.000
2.000	1.000	388200.000
-4.000	-6.000	388250.000
1.000	-5.000	388300.000
6.000	-1.000	388350.000
-3.000	1.000	388400.000
-2.000	-3.000	388450.000
3.000	-2.000	388500.000
2.000	-3.000	388550.000
5.000	-1.000	388600.000
4.000	-3.000	388650.000
6.000	-4.000	388700.000
2.000	-6.000	388750.000
4.000	-1.000	388800.000
-1.000	2.000	388850.000
4.000	3.000	388900.000
6.000	1.000	388950.000
0.000	-3.000	389000.000
8.000	0.000	389050.000
10.000	-3.000	389100.000
2.000	-1.000	389150.000
1.000	-8.000	389200.000
8.000	-1.000	389250.000
3.000	-2.000	389300.000
1.000	-2.000	389350.000
3.000	1.000	389400.000
6.000	-3.000	389450.000
5.000	2.000	389500.000
3.000	0.000	389550.000
0.000	-1.000	389600.000
5.000	2.000	389650.000
-1.000	4.000	389700.000
2.000	3.000	389750.000
4.000	-6.000	389800.000
0.000	-5.000	389850.000
-1.000	-3.000	389900.000
1.000	0.000	389950.000
-4.000	-3.000	390000.000
6.000	1.000	390050.000
7.000	-2.000	390100.000
2.000	1.000	390150.000
1.000	3.000	390200.000
1.000	-5.000	390250.000
4.000	-7.000	390300.000
5.000	2.000	390350.000
3.000	-2.000	390400.000
5.000	-4.000	390450.000
1.000	-3.000	390500.000
3.000	-4.000	390550.000
4.000	-2.000	390600.000
-5.000	-3.000	390650.000
2.000	0.000	390700.000
4.000	-4.000	390750.000
-1.000	-2.000	390800.000
4.000	-2.000	390850.000
2.000	-2.000	390900.000
-3.000	1.000	390950.000
1.000	-8.000	391000.000
-1.000	-2.000	391050.000
3.000	0.000	391100.000
3.000	-2.000	391150.000
3.000	-6.000	391200.000
4.000	-2.000	391250.000
3.000	5.000	391300.000
3.000	3.000	391350.000
4.000	-1.000	391400.000
0.000	0.000	391450.000
-3.000	4.000	391500.000
2.000	-6.000	391550.000
-2.000	2.000	391600.000
-1.000	-6.000	391650.000
4.000	-5.000	391700.000
4.000	-2.000	391750.000
0.000	0.000	391800.000
4.000	-1.000	391850.000
2.000	2.000	391900.000
-2.000	4.000	391950.000
2.000	-1.000	392000.000
4.000	-7.000	392050.000
2.000	2.000	392100.000
2.000	1.000	392150.000
4.000	2.000	392200.000
3.000	-2.000	392250.000
4.000	-5.000	392300.000
0.000	-3.000	392350.000
2.000	2.000	392400.000
-2.000	-1.000	392450.000
3.000	-4.000	392500.000
9.000	0.000	392550.000
6.000	2.000	392600.000
4.000	-5.000	392650.000
5.000	1.000	392700.000
3.000	0.000	392750.000
6.000	1.000	392800.000
6.000	-5.000	392850.000
3.000	-4.000	392900.000
4.000	-1.000	392950.000
-1.000	-1.000	393000.000
-1.000	-1.000	393050.000
8.000	1.000	393100.000
1.000	-3.000	393150.000
1.000	-4.000	393200.000
1.000	-8.000	393250.000
8.000	-5.000	393300.000
2.000	-5.000	393350.000
1.000	3.000	393400.000
2.000	-2.000	393450.000
1.000	-4.000	393500.000
4.000	1.000	393550.000
-1.000	-2.000	393600.000
-2.000	0.000	393650.000
2.000	5.000	393700.000
4.000	-5.000	393750.000
2.000	1.000	393800.000
5.000	0.000	393850.000
-1.000	-2.000	393900.000
0.000	1.000	393950.000
3.000	-2.000	394000.000
-1.000	-3.000	394050.000
3.000	-8.000	394100.000
1.000	-8.000	394150.000
6.000	1.000	394200.000
-3.000	-3.000	394250.000
3.000	-4.000	394300.000
3.000	-11.000	394350.000
0.000	-4.000	394400.000
2.000	-3.000	394450.000
4.000	-6.000	394500.000
5.000	-1.000	394550.000
3.000	-5.000	394600.000
-1.000	-7.000	394650.000
0.000	-3.000	394700.000
6.000	1.000	394750.000
2.000	3.000	394800.000
0.000	-3.000	394850.000
6.000	-1.000	394900.000
